ID,Date,Long,Lat,Price
16038,20/06/2008 00:00,-7.55729,49.7667,344950
16039,28/11/2008 00:00,0.074063,51.3178,275000
16040,12/06/2008 00:00,-0.129638,51.5843,417000
16041,06/08/2008 00:00,-0.161414,51.4944,1380000
16042,17/01/2008 00:00,0.143343,51.5616,231000
16043,30/05/2008 00:00,0.063027,51.4459,177500
16044,30/04/2008 00:00,-0.147742,51.5896,1300000
16045,10/10/2008 00:00,-0.041072,51.4121,155000
16046,29/02/2008 00:00,-0.464367,51.5211,230000
16047,06/10/2008 00:00,-0.137157,51.513,420000
16048,24/01/2008 00:00,0.103097,51.5664,250000
16049,01/02/2008 00:00,-0.051243,51.5489,397000
16050,14/11/2008 00:00,-7.55729,49.7667,210000
16051,07/03/2008 00:00,-0.136869,51.6453,355000
16052,25/01/2008 00:00,-7.55729,49.7667,161000
16053,23/05/2008 00:00,-0.148589,51.4827,790000
16054,21/04/2008 00:00,0.114672,51.5721,280000
16055,25/07/2008 00:00,-0.106447,51.4368,140000
16056,30/04/2008 00:00,-7.55729,49.7667,299950
16057,18/07/2008 00:00,0.123354,51.4809,360000
16058,18/04/2008 00:00,0.05654,51.4245,245000
16059,09/05/2008 00:00,-0.181804,51.4164,249950
16060,27/05/2008 00:00,0.005176,51.3783,395000
16061,16/06/2008 00:00,-0.193463,51.4096,330000
16062,18/01/2008 00:00,-0.219483,51.3805,215000
16063,01/04/2008 00:00,0.073306,51.5006,220000
16064,04/12/2008 00:00,-0.106079,51.4207,225000
16065,07/05/2008 00:00,0.013216,51.4321,189500
16066,11/03/2008 00:00,-0.251312,51.5357,227500
16067,15/09/2008 00:00,-0.375132,51.4145,145000
16068,27/03/2008 00:00,-0.074771,51.4644,708750
16069,17/04/2008 00:00,-0.229826,51.5446,249950
16070,11/07/2008 00:00,-7.55729,49.7667,315000
16071,18/01/2008 00:00,0.117835,51.5069,205000
16072,24/07/2008 00:00,0.001472,51.486,370000
16073,04/01/2008 00:00,-0.382964,51.4264,274000
16074,13/06/2008 00:00,0.063708,51.5363,234000
16075,25/07/2008 00:00,-0.477621,51.549,290000
16076,14/05/2008 00:00,0.103082,51.4566,225000
16077,15/02/2008 00:00,-0.104203,51.5978,325000
16078,04/04/2008 00:00,-0.233715,51.5034,850000
16079,16/06/2008 00:00,-0.194696,51.522,225000
16080,31/10/2008 00:00,-0.03181,51.5837,226316
16081,19/05/2008 00:00,-0.31461,51.5678,420000
16082,06/06/2008 00:00,-0.134318,51.4078,300000
16083,18/02/2008 00:00,-0.059465,51.3442,270000
16084,20/06/2008 00:00,-0.224969,51.3821,418000
16085,30/01/2008 00:00,-0.18499,51.4387,372500
16086,08/05/2008 00:00,-0.32577,51.6127,260000
16087,03/01/2008 00:00,-7.55729,49.7667,181000
16088,05/08/2008 00:00,-0.042784,51.3461,173000
16089,01/04/2008 00:00,-0.197731,51.4718,1675000
16090,03/10/2008 00:00,-0.35353,51.4613,300000
16091,08/09/2008 00:00,-0.224757,51.4184,330000
16092,15/01/2008 00:00,-0.138744,51.5815,1330000
16093,19/12/2008 00:00,-7.55729,49.7667,164000
16094,03/10/2008 00:00,-0.163723,51.4559,845000
16095,14/04/2008 00:00,0.129021,51.4353,225000
16096,14/05/2008 00:00,-0.046967,51.3895,310000
16097,04/02/2008 00:00,0.075777,51.5439,185000
16098,18/04/2008 00:00,-0.326714,51.5199,590000
16099,06/05/2008 00:00,-0.074337,51.4634,499000
16100,29/02/2008 00:00,0.062173,51.3886,300000
16101,05/08/2008 00:00,-0.234629,51.4857,3000000
16102,03/10/2008 00:00,0.096804,51.6109,242500
16103,17/04/2008 00:00,-0.191529,51.4797,465000
16104,07/03/2008 00:00,-0.195961,51.3593,259950
16105,22/04/2008 00:00,0.059054,51.5517,125000
16106,11/01/2008 00:00,-0.008156,51.5806,314500
16107,02/12/2008 00:00,-0.260773,51.5667,72000
16108,31/07/2008 00:00,-0.087602,51.5585,249999
16109,07/07/2008 00:00,-0.031749,51.3995,375000
16110,13/02/2008 00:00,-0.238414,51.5773,242000
16111,12/12/2008 00:00,0.210017,51.6041,154000
16112,12/09/2008 00:00,-0.002833,51.4253,206000
16113,13/06/2008 00:00,-0.293444,51.5261,250000
16114,10/07/2008 00:00,-0.103505,51.5609,713000
16115,28/11/2008 00:00,-7.55729,49.7667,750000
16116,20/02/2008 00:00,-0.036987,51.5992,230000
16117,11/01/2008 00:00,-0.173876,51.4832,250000
16118,21/07/2008 00:00,-0.016475,51.5885,230000
16119,20/06/2008 00:00,-7.55729,49.7667,590000
16120,28/02/2008 00:00,-0.221291,51.3858,355000
16121,16/05/2008 00:00,0.047848,51.5935,492500
16122,29/02/2008 00:00,-0.097537,51.6323,610000
16123,13/02/2008 00:00,-0.365891,51.4139,380000
16124,30/04/2008 00:00,-0.338196,51.5881,300000
16125,19/11/2008 00:00,-0.093361,51.3464,150000
16126,23/04/2008 00:00,-0.097934,51.4377,480000
16127,07/03/2008 00:00,-0.016573,51.4113,750000
16128,03/10/2008 00:00,0.079846,51.5426,175000
16129,30/06/2008 00:00,-0.220961,51.4139,248000
16130,16/09/2008 00:00,0.18418,51.4774,124000
16131,11/01/2008 00:00,-0.096011,51.6152,162000
16132,01/09/2008 00:00,-0.194369,51.5175,3500000
16133,28/02/2008 00:00,-0.289744,51.4778,366000
16134,15/02/2008 00:00,-0.223321,51.5599,285000
16135,15/01/2008 00:00,0.188645,51.5408,330000
16136,25/01/2008 00:00,0.109737,51.6114,280000
16137,28/01/2008 00:00,-0.341762,51.5817,210000
16138,15/05/2008 00:00,-0.185994,51.5132,345000
16139,18/01/2008 00:00,0.172623,51.5741,157500
16140,08/12/2008 00:00,0.062718,51.4212,305000
16141,19/09/2008 00:00,-0.112,51.6097,250000
16142,26/06/2008 00:00,-0.20214,51.5475,250000
16143,07/04/2008 00:00,-0.233935,51.4862,1625000
16144,26/11/2008 00:00,-0.404703,51.5617,220000
16145,21/04/2008 00:00,-0.062551,51.6174,180000
16146,11/02/2008 00:00,0.192333,51.5725,245000
16147,01/04/2008 00:00,-0.302611,51.3884,290000
16148,15/02/2008 00:00,0.114661,51.4904,185000
16149,28/02/2008 00:00,-0.031986,51.5241,220000
16150,22/12/2008 00:00,0.223213,51.5541,249995
16151,04/01/2008 00:00,-0.130121,51.3475,425000
16152,01/04/2008 00:00,-0.030631,51.4145,245000
16153,28/03/2008 00:00,-0.302243,51.3836,850000
16154,31/10/2008 00:00,-0.178401,51.4896,275000
16155,30/04/2008 00:00,-0.136005,51.4667,368500
16156,18/08/2008 00:00,-0.042176,51.5131,224950
16157,21/11/2008 00:00,-7.55729,49.7667,315000
16158,12/02/2008 00:00,-0.241899,51.5364,463500
16159,21/11/2008 00:00,-0.317528,51.5689,300000
16160,23/07/2008 00:00,-7.55729,49.7667,453393
16161,26/03/2008 00:00,-0.068642,51.4148,150000
16162,09/05/2008 00:00,-0.164827,51.6091,280000
16163,29/08/2008 00:00,-0.071816,51.6271,220000
16164,18/02/2008 00:00,0.098519,51.4325,179995
16165,14/05/2008 00:00,0.199809,51.5695,300000
16166,07/05/2008 00:00,-0.443449,51.5618,326500
16167,12/03/2008 00:00,-0.044003,51.4883,295000
16168,23/04/2008 00:00,-0.446127,51.5497,272500
16169,16/05/2008 00:00,-0.182561,51.3926,240000
16170,22/08/2008 00:00,-7.55729,49.7667,215000
16171,24/06/2008 00:00,-0.033668,51.675,225000
16172,13/06/2008 00:00,-0.36971,51.5744,112000
16173,23/12/2008 00:00,-0.131744,51.5724,188000
16174,13/08/2008 00:00,-0.278889,51.4651,722500
16175,12/12/2008 00:00,-0.195029,51.5088,755000
16176,30/06/2008 00:00,-0.161956,51.6494,705000
16177,02/05/2008 00:00,0.232951,51.6,120000
16178,04/04/2008 00:00,-0.20007,51.4423,695000
16179,28/11/2008 00:00,-0.162272,51.4705,250000
16180,05/11/2008 00:00,0.122799,51.3966,153000
16181,30/05/2008 00:00,-0.03137,51.4244,210000
16182,18/08/2008 00:00,-0.0657,51.6493,249999
16183,22/08/2008 00:00,-0.07237,51.5274,440000
16184,27/10/2008 00:00,-0.19699,51.6055,583600
16185,11/06/2008 00:00,-0.066706,51.4992,188250
16186,08/04/2008 00:00,-0.195099,51.4958,925000
16187,20/06/2008 00:00,-7.55729,49.7667,327451
16188,27/03/2008 00:00,0.036012,51.5787,535000
16189,28/02/2008 00:00,0.02638,51.5305,249995
16190,19/09/2008 00:00,0.178178,51.6012,163000
16191,24/01/2008 00:00,-7.55729,49.7667,185000
16192,23/07/2008 00:00,-0.074213,51.6599,275000
16193,17/03/2008 00:00,0.054952,51.525,245000
16194,30/06/2008 00:00,0.153704,51.5674,290000
16195,20/05/2008 00:00,-0.160523,51.4431,925000
16196,05/09/2008 00:00,0.192411,51.5273,168000
16197,14/03/2008 00:00,0.096563,51.4055,200000
16198,19/12/2008 00:00,-0.155747,51.4749,325000
16199,15/02/2008 00:00,-0.206488,51.4798,782000
16200,06/06/2008 00:00,-0.280517,51.4157,134000
16201,14/02/2008 00:00,-0.379017,51.5695,265500
16202,02/10/2008 00:00,-0.066568,51.3931,325000
16203,18/03/2008 00:00,-0.066795,51.4753,175000
16204,01/10/2008 00:00,-0.117277,51.6088,385000
16205,12/09/2008 00:00,-0.062939,51.6276,99500
16206,07/08/2008 00:00,-0.113837,51.3269,827500
16207,23/06/2008 00:00,-7.55729,49.7667,510000
16208,25/04/2008 00:00,-0.075244,51.6629,165500
16209,04/04/2008 00:00,-0.074312,51.5545,185000
16210,08/01/2008 00:00,-7.55729,49.7667,1097667
16211,29/08/2008 00:00,-7.55729,49.7667,430000
16212,18/09/2008 00:00,0.106231,51.3693,326000
16213,30/05/2008 00:00,0.065906,51.581,363000
16214,01/09/2008 00:00,0.030321,51.4853,265000
16215,26/09/2008 00:00,-0.407495,51.4813,200000
16216,11/06/2008 00:00,0.04834,51.403,1400000
16217,07/03/2008 00:00,0.089681,51.559,249999
16218,08/02/2008 00:00,-0.177241,51.5259,560000
16219,07/04/2008 00:00,-0.015106,51.5248,240000
16220,09/05/2008 00:00,-0.061416,51.4962,160020
16221,23/12/2008 00:00,-0.164905,51.5907,182500
16222,16/05/2008 00:00,-0.07563,51.6579,377000
16223,18/04/2008 00:00,-0.475305,51.4893,150000
16224,29/01/2008 00:00,-0.262848,51.5319,360000
16225,11/12/2008 00:00,0.054347,51.5173,143000
16226,30/10/2008 00:00,-0.106659,51.5297,355000
16227,12/06/2008 00:00,-0.201942,51.3939,217000
16228,20/08/2008 00:00,-0.094206,51.5659,436000
16229,06/06/2008 00:00,-0.122609,51.3879,200000
16230,07/07/2008 00:00,0.00998,51.4302,219000
16231,15/07/2008 00:00,-0.151585,51.5212,147500
16232,27/06/2008 00:00,-7.55729,49.7667,219950
16233,24/09/2008 00:00,-7.55729,49.7667,1400000
16234,29/04/2008 00:00,-0.318356,51.4548,345000
16235,16/05/2008 00:00,-0.131144,51.4952,481000
16236,02/05/2008 00:00,-0.182929,51.5583,7550000
16237,25/06/2008 00:00,-7.55729,49.7667,270000
16238,29/01/2008 00:00,0.20332,51.5962,160000
16239,17/03/2008 00:00,-0.39645,51.5674,172000
16240,28/07/2008 00:00,0.105805,51.5698,249995
16241,27/06/2008 00:00,-0.345676,51.5507,307500
16242,19/02/2008 00:00,-0.250966,51.5816,192000
16243,29/02/2008 00:00,-0.119416,51.4612,389950
16244,04/07/2008 00:00,-0.041909,51.3899,295000
16245,25/03/2008 00:00,-0.266303,51.5726,435000
16246,23/12/2008 00:00,0.174529,51.5638,190000
16247,25/01/2008 00:00,-0.057398,51.5235,320000
16248,19/12/2008 00:00,0.174555,51.5904,250000
16249,25/06/2008 00:00,-0.144907,51.5872,650000
16250,13/02/2008 00:00,-0.030469,51.5923,125000
16251,24/01/2008 00:00,-0.225972,51.3844,1075000
16252,19/12/2008 00:00,-0.351985,51.5325,190000
16253,28/11/2008 00:00,-0.014929,51.4436,218000
16254,16/05/2008 00:00,-0.033383,51.4097,185000
16255,24/10/2008 00:00,-0.144453,51.6334,355000
16256,19/09/2008 00:00,0.096044,51.4645,245000
16257,02/10/2008 00:00,-0.06291,51.6642,102500
16258,30/05/2008 00:00,-0.065791,51.6166,135000
16259,26/03/2008 00:00,-7.55729,49.7667,330000
16260,12/09/2008 00:00,-7.55729,49.7667,264600
16261,04/03/2008 00:00,-0.322053,51.507,370000
16262,29/02/2008 00:00,-0.238471,51.5508,244000
16263,31/07/2008 00:00,-0.125186,51.3411,1120000
16264,22/08/2008 00:00,0.100944,51.6102,239950
16265,12/12/2008 00:00,0.093951,51.5417,445000
16266,12/12/2008 00:00,-0.141016,51.4671,865000
16267,01/08/2008 00:00,-0.088564,51.4802,245000
16268,25/06/2008 00:00,-0.199235,51.476,630000
16269,12/12/2008 00:00,-0.439564,51.5784,265000
16270,30/05/2008 00:00,-0.106547,51.5918,240000
16271,09/04/2008 00:00,-0.431223,51.4982,250000
16272,28/01/2008 00:00,-0.330565,51.478,362000
16273,28/11/2008 00:00,-7.55729,49.7667,194395
16274,23/05/2008 00:00,-0.157594,51.5462,482000
16275,06/06/2008 00:00,-0.390765,51.5155,249950
16276,26/09/2008 00:00,0.001505,51.5873,144000
16277,02/04/2008 00:00,-0.432684,51.5031,250000
16278,26/09/2008 00:00,-0.313888,51.4831,243000
16279,16/05/2008 00:00,-0.410855,51.5673,164000
16280,10/12/2008 00:00,-0.171823,51.5359,1400000
16281,07/04/2008 00:00,-0.031044,51.5209,250000
16282,31/01/2008 00:00,0.099699,51.5459,265000
16283,15/10/2008 00:00,-0.282386,51.3777,225000
16284,07/04/2008 00:00,0.069737,51.5468,172000
16285,30/08/2008 00:00,-7.55729,49.7667,175000
16286,10/03/2008 00:00,-0.104032,51.4389,224300
16287,23/06/2008 00:00,-0.058023,51.4295,231500
16288,23/05/2008 00:00,-0.210159,51.4909,358000
16289,19/12/2008 00:00,0.263378,51.5637,282250
16290,14/11/2008 00:00,0.158042,51.5831,230000
16291,21/01/2008 00:00,-0.203787,51.5251,220000
16292,01/08/2008 00:00,-0.069927,51.5695,240000
16293,27/06/2008 00:00,-0.075606,51.389,108750
16294,04/02/2008 00:00,-0.257575,51.625,237500
16295,08/02/2008 00:00,-7.55729,49.7667,101000
16296,11/04/2008 00:00,0.021711,51.6061,814000
16297,05/06/2008 00:00,-0.035698,51.6806,239000
16298,31/03/2008 00:00,0.076569,51.565,309995
16299,27/03/2008 00:00,-0.229523,51.4219,675000
16300,23/05/2008 00:00,-0.004821,51.5061,506000
16301,27/02/2008 00:00,-0.206289,51.659,420000
16302,24/10/2008 00:00,-0.093082,51.4585,418000
16303,12/08/2008 00:00,-0.034746,51.5096,660000
16304,06/10/2008 00:00,-0.260794,51.4783,400000
16305,13/06/2008 00:00,-0.182447,51.5132,500000
16306,16/05/2008 00:00,0.223975,51.5845,293500
16307,11/01/2008 00:00,-0.344851,51.5217,335000
16308,17/01/2008 00:00,0.013453,51.4614,1670000
16309,12/12/2008 00:00,-0.343044,51.4452,250000
16310,28/05/2008 00:00,-0.361446,51.4638,155000
16311,27/02/2008 00:00,-0.471096,51.5062,205000
16312,21/10/2008 00:00,-0.355019,51.542,154000
16313,12/12/2008 00:00,-0.136115,51.4559,1225000
16314,15/02/2008 00:00,-0.019556,51.4478,249995
16315,06/02/2008 00:00,-0.346316,51.4594,320000
16316,30/06/2008 00:00,0.058598,51.5636,280000
16317,20/03/2008 00:00,-7.55729,49.7667,195000
16318,30/01/2008 00:00,0.161582,51.5996,230000
16319,01/07/2008 00:00,0.008887,51.4151,219000
16320,29/08/2008 00:00,-0.200233,51.3602,160000
16321,04/07/2008 00:00,0.013926,51.3674,520000
16322,31/03/2008 00:00,-0.032602,51.5035,375000
16323,01/02/2008 00:00,-0.327322,51.5182,255000
16324,28/10/2008 00:00,-0.335607,51.5843,172500
16325,09/04/2008 00:00,-0.472762,51.6037,160000
16326,28/05/2008 00:00,-0.08475,51.4963,638000
16327,07/03/2008 00:00,0.012996,51.4228,175000
16328,29/02/2008 00:00,-0.194444,51.454,115000
16329,12/09/2008 00:00,-0.209556,51.5419,420000
16330,25/06/2008 00:00,-0.043987,51.4382,211000
16331,09/05/2008 00:00,-0.179188,51.4851,570000
16332,18/06/2008 00:00,-0.141607,51.4784,249999
16333,04/01/2008 00:00,-0.040067,51.5501,430000
16334,25/04/2008 00:00,-0.1881,51.4434,300000
16335,02/06/2008 00:00,0.137635,51.5475,170500
16336,29/02/2008 00:00,-0.425723,51.537,170000
16337,18/01/2008 00:00,-0.149365,51.6345,426000
16338,28/03/2008 00:00,0.195415,51.5517,200000
16339,12/05/2008 00:00,0.059799,51.5263,125000
16340,04/04/2008 00:00,-0.285328,51.5526,125000
16341,14/04/2008 00:00,-0.067671,51.402,159000
16342,03/12/2008 00:00,-7.55729,49.7667,315000
16343,05/12/2008 00:00,-7.55729,49.7667,250000
16344,11/07/2008 00:00,-0.176127,51.3505,595000
16345,23/05/2008 00:00,-0.186548,51.423,430000
16346,01/08/2008 00:00,-0.012289,51.4862,295000
16347,09/05/2008 00:00,0.076384,51.4859,189995
16348,18/12/2008 00:00,0.026733,51.6043,395000
16349,09/12/2008 00:00,-0.033052,51.3933,310000
16350,18/04/2008 00:00,-0.044334,51.3481,186000
16351,30/06/2008 00:00,-0.432684,51.5031,272000
16352,22/08/2008 00:00,0.11542,51.4915,185000
16353,02/06/2008 00:00,-0.346351,51.4289,222500
16354,12/11/2008 00:00,-0.439896,51.5868,250000
16355,18/01/2008 00:00,-0.037529,51.5461,390000
16356,31/03/2008 00:00,-0.161962,51.436,420000
16357,11/08/2008 00:00,-0.041358,51.4673,445000
16358,08/07/2008 00:00,-0.35997,51.5619,308000
16359,16/01/2008 00:00,-0.435027,51.5373,200000
16360,30/01/2008 00:00,-0.068006,51.3985,230000
16361,28/01/2008 00:00,-0.170945,51.5168,241500
16362,31/10/2008 00:00,-0.054949,51.469,172500
16363,02/06/2008 00:00,-0.294869,51.4879,445000
16364,21/04/2008 00:00,-0.152945,51.4623,735000
16365,19/12/2008 00:00,0.018968,51.523,155000
16366,03/10/2008 00:00,-0.287585,51.522,1085000
16367,04/11/2008 00:00,-0.186657,51.5545,7607000
16368,21/10/2008 00:00,-0.424069,51.5152,143000
16369,12/06/2008 00:00,-0.110922,51.4553,317575
16370,28/05/2008 00:00,-7.55729,49.7667,323700
16371,23/12/2008 00:00,-0.141014,51.4693,1525000
16372,01/10/2008 00:00,-0.250255,51.5621,360000
16373,30/05/2008 00:00,0.207022,51.6007,140000
16374,08/04/2008 00:00,-0.13514,51.4149,275000
16375,23/01/2008 00:00,-0.384428,51.4958,225000
16376,30/01/2008 00:00,-0.133394,51.6377,393000
16377,18/08/2008 00:00,-0.042176,51.5131,296525
16378,21/01/2008 00:00,-0.3419,51.5732,345000
16379,13/08/2008 00:00,0.164571,51.455,330000
16380,28/04/2008 00:00,-0.030112,51.5769,150000
16381,18/06/2008 00:00,-0.132763,51.4403,249995
16382,12/06/2008 00:00,-0.198789,51.5804,220000
16383,11/04/2008 00:00,-0.159159,51.5221,630000
16384,07/07/2008 00:00,-0.070527,51.3871,240000
16385,28/10/2008 00:00,0.034837,51.5876,115000
16386,15/08/2008 00:00,0.110099,51.4259,437500
16387,19/09/2008 00:00,-0.299729,51.4661,945000
16388,21/11/2008 00:00,-0.035428,51.4327,225000
16389,16/04/2008 00:00,0.046715,51.5294,249000
16390,11/01/2008 00:00,0.173458,51.5795,195000
16391,01/08/2008 00:00,0.003702,51.4435,200000
16392,09/05/2008 00:00,-0.419569,51.529,211000
16393,13/08/2008 00:00,-0.08003,51.4533,1035000
16394,20/10/2008 00:00,-0.069192,51.5504,520000
16395,29/08/2008 00:00,-0.218486,51.4849,200000
16396,01/05/2008 00:00,-0.089156,51.3643,169500
16397,07/05/2008 00:00,-0.290598,51.4145,440000
16398,25/07/2008 00:00,-0.09247,51.4366,270000
16399,07/03/2008 00:00,-0.157609,51.4916,315000
16400,07/05/2008 00:00,0.203631,51.5799,335000
16401,31/01/2008 00:00,-0.179436,51.6031,440000
16402,07/04/2008 00:00,-0.180387,51.4242,270000
16403,25/02/2008 00:00,0.041297,51.5646,580000
16404,01/10/2008 00:00,-0.162708,51.474,275000
16405,11/08/2008 00:00,0.070869,51.5444,220000
16406,21/02/2008 00:00,-0.085711,51.5569,800000
16407,16/05/2008 00:00,-0.219606,51.377,190000
16408,09/06/2008 00:00,-0.02233,51.4529,207500
16409,04/04/2008 00:00,-0.283459,51.5639,290000
16410,28/03/2008 00:00,-0.262812,51.3994,250000
16411,25/04/2008 00:00,-0.02488,51.3537,190000
16412,24/10/2008 00:00,-0.145004,51.45,330000
16413,08/07/2008 00:00,-0.165377,51.4875,2900000
16414,21/08/2008 00:00,-0.1261,51.5738,400000
16415,07/02/2008 00:00,-0.266822,51.5218,280000
16416,06/06/2008 00:00,-0.008066,51.4539,225000
16417,02/04/2008 00:00,-0.121418,51.5883,485000
16418,18/02/2008 00:00,0.052829,51.4707,249000
16419,30/01/2008 00:00,-0.03395,51.6635,249995
16420,03/07/2008 00:00,0.020967,51.52,120000
16421,20/06/2008 00:00,0.11231,51.5616,150000
16422,01/02/2008 00:00,-0.191916,51.3981,235000
16423,29/02/2008 00:00,-0.133205,51.4747,250000
16424,18/01/2008 00:00,-0.172222,51.6375,552500
16425,20/06/2008 00:00,-0.344987,51.479,208000
16426,07/01/2008 00:00,-0.433151,51.5848,499950
16427,15/05/2008 00:00,0.05639,51.5789,250000
16428,04/12/2008 00:00,-0.383208,51.5889,500000
16429,29/08/2008 00:00,-0.331151,51.4264,630000
16430,28/04/2008 00:00,-0.170491,51.4004,160000
16431,14/04/2008 00:00,-7.55729,49.7667,300000
16432,25/07/2008 00:00,-0.348254,51.4296,570000
16433,16/01/2008 00:00,0.008185,51.3948,206000
16434,01/08/2008 00:00,-0.123195,51.4435,227000
16435,12/06/2008 00:00,-0.151266,51.5152,2019000
16436,26/06/2008 00:00,-7.55729,49.7667,305000
16437,22/12/2008 00:00,0.086706,51.6033,245000
16438,22/02/2008 00:00,-0.36815,51.5498,250000
16439,14/11/2008 00:00,0.099777,51.4229,170000
16440,20/06/2008 00:00,-7.55729,49.7667,430000
16441,03/05/2008 00:00,0.026498,51.5303,225000
16442,11/07/2008 00:00,-0.432047,51.4562,180000
16443,22/05/2008 00:00,-0.461616,51.5279,360000
16444,21/08/2008 00:00,0.078754,51.5538,365000
16445,08/02/2008 00:00,0.167241,51.4894,195000
16446,15/07/2008 00:00,-0.370622,51.439,225000
16447,22/05/2008 00:00,-0.153542,51.538,880000
16448,09/05/2008 00:00,0.092278,51.5672,312000
16449,22/08/2008 00:00,-0.078431,51.4183,197000
16450,16/06/2008 00:00,-0.021303,51.3794,362000
16451,22/08/2008 00:00,-0.184482,51.4417,385000
16452,28/02/2008 00:00,-0.118123,51.5604,234400
16453,22/12/2008 00:00,-0.119643,51.4354,350000
16454,18/02/2008 00:00,0.131859,51.5517,215000
16455,04/01/2008 00:00,-0.334657,51.5107,265000
16456,18/06/2008 00:00,-0.298534,51.6215,1000000
16457,21/02/2008 00:00,-0.12653,51.5448,250000
16458,07/05/2008 00:00,-0.174882,51.6105,205000
16459,07/03/2008 00:00,-0.24011,51.5674,195000
16460,22/05/2008 00:00,0.016287,51.5674,412000
16461,25/04/2008 00:00,-0.032494,51.3915,382000
16462,24/10/2008 00:00,0.076175,51.4788,139995
16463,24/09/2008 00:00,-7.55729,49.7667,1075000
16464,09/05/2008 00:00,-0.081731,51.5325,238000
16465,29/02/2008 00:00,-0.054039,51.5577,660000
16466,14/02/2008 00:00,-0.055271,51.616,285000
16467,19/12/2008 00:00,-0.169706,51.3876,180000
16468,18/07/2008 00:00,-0.182447,51.5132,610000
16469,13/06/2008 00:00,-7.55729,49.7667,249950
16470,30/04/2008 00:00,0.10384,51.4324,183000
16471,07/01/2008 00:00,-7.55729,49.7667,105000
16472,11/07/2008 00:00,0.105793,51.4855,193000
16473,28/03/2008 00:00,-0.102395,51.3672,232000
16474,04/01/2008 00:00,-0.007869,51.4422,230000
16475,06/08/2008 00:00,-0.090467,51.4084,250000
16476,25/07/2008 00:00,-0.418303,51.5294,232000
16477,28/10/2008 00:00,0.062005,51.5869,445000
16478,21/02/2008 00:00,-0.084405,51.5632,265000
16479,20/06/2008 00:00,-0.207848,51.3734,220000
16480,20/03/2008 00:00,-7.55729,49.7667,320000
16481,27/02/2008 00:00,-0.067043,51.4581,380000
16482,15/08/2008 00:00,-7.55729,49.7667,290000
16483,17/09/2008 00:00,0.16899,51.579,142000
16484,01/05/2008 00:00,-0.175286,51.3959,212000
16485,06/05/2008 00:00,-0.075441,51.4703,499950
16486,24/06/2008 00:00,0.125599,51.4777,287000
16487,25/02/2008 00:00,-0.275509,51.5658,195000
16488,18/07/2008 00:00,-7.55729,49.7667,230000
16489,05/09/2008 00:00,-7.55729,49.7667,340000
16490,16/04/2008 00:00,-0.191095,51.5408,363000
16491,01/12/2008 00:00,-7.55729,49.7667,182268
16492,27/11/2008 00:00,-0.221827,51.3734,153500
16493,09/05/2008 00:00,-0.287997,51.4707,375000
16494,19/09/2008 00:00,-0.02199,51.4907,250000
16495,29/08/2008 00:00,-0.095895,51.5621,268950
16496,14/02/2008 00:00,0.015012,51.4477,385000
16497,12/08/2008 00:00,-0.375189,51.549,230000
16498,18/12/2008 00:00,-7.55729,49.7667,261025
16499,18/02/2008 00:00,-0.239301,51.3831,785000
16500,19/02/2008 00:00,0.064539,51.5467,245000
16501,04/07/2008 00:00,-0.174796,51.5391,350000
16502,21/02/2008 00:00,-0.154372,51.5385,840000
16503,11/07/2008 00:00,0.225671,51.5938,143000
16504,12/05/2008 00:00,-0.21744,51.4578,350000
16505,15/12/2008 00:00,-7.55729,49.7667,287500
16506,30/01/2008 00:00,-0.216663,51.5305,220000
16507,07/03/2008 00:00,-0.104313,51.3973,190000
16508,16/06/2008 00:00,-0.177505,51.5327,218000
16509,31/10/2008 00:00,-0.068929,51.3995,125000
16510,11/02/2008 00:00,-0.01063,51.5097,362250
16511,28/08/2008 00:00,-0.31216,51.4987,615000
16512,23/05/2008 00:00,0.059133,51.3824,220000
16513,19/03/2008 00:00,-0.349126,51.602,184000
16514,15/02/2008 00:00,-0.223417,51.381,172500
16515,19/09/2008 00:00,-0.240845,51.5506,192500
16516,31/01/2008 00:00,-0.382144,51.5871,400000
16517,07/03/2008 00:00,-0.112205,51.4022,390000
16518,25/07/2008 00:00,-0.22549,51.4084,370000
16519,22/08/2008 00:00,-7.55729,49.7667,225000
16520,05/11/2008 00:00,-0.048078,51.4758,112000
16521,19/12/2008 00:00,-0.309032,51.6026,310000
16522,21/02/2008 00:00,-7.55729,49.7667,250000
16523,20/06/2008 00:00,-7.55729,49.7667,227500
16524,31/01/2008 00:00,-0.212439,51.4775,470000
16525,05/03/2008 00:00,-7.55729,49.7667,265000
16526,13/08/2008 00:00,-0.048898,51.4083,205000
16527,30/06/2008 00:00,-7.55729,49.7667,655000
16528,01/08/2008 00:00,-0.168486,51.4247,250000
16529,29/09/2008 00:00,-0.09204,51.3229,250000
16530,01/02/2008 00:00,0.065674,51.5959,325000
16531,31/03/2008 00:00,-0.143021,51.5758,215000
16532,14/03/2008 00:00,0.002221,51.3955,207000
16533,05/02/2008 00:00,-0.095956,51.5019,251000
16534,23/04/2008 00:00,-7.55729,49.7667,299950
16535,27/06/2008 00:00,-0.229423,51.4859,840000
16536,27/03/2008 00:00,-0.135536,51.5545,184000
16537,12/06/2008 00:00,-0.1268,51.5066,645000
16538,12/06/2008 00:00,0.112642,51.369,245000
16539,29/01/2008 00:00,-0.095111,51.4174,439995
16540,16/09/2008 00:00,-0.228721,51.5764,220000
16541,16/04/2008 00:00,0.069836,51.359,405000
